FIPS,County,State,Total Population,Population 0-4,Population 5-17,Population 18-24,Population 25-44,Population 45-64,Population 65+,Population Under 18,Population 18-54,Population 55+,Male Population,Female Population,Population Density
30027,Fergus County,Montana,11050.0,592.0,1677.0,658.0,2468.0,2870.0,2785.0,2269.0,4319.0,4462.0,5607.0,5425.0,0.9832000878596853
30029,Flathead County,Montana,103806.0,5835.0,16733.0,6846.0,25794.0,27604.0,20994.0,22568.0,44685.0,36553.0,51772.0,52108.0,7.878603321477354
30031,Gallatin County,Montana,114434.0,6253.0,16293.0,17950.0,34628.0,24280.0,15030.0,22546.0,64350.0,27538.0,59493.0,54979.0,16.9608292525265
30033,Garfield County,Montana,1258.0,78.0,214.0,74.0,282.0,307.0,303.0,292.0,486.0,480.0,635.0,637.0,0.1038619363577217
30035,Glacier County,Montana,13753.0,1236.0,3083.0,1225.0,3402.0,3074.0,1733.0,4319.0,6018.0,3416.0,6659.0,7042.0,1.77300783256177
30037,Golden Valley County,Montana,821.0,50.0,126.0,49.0,164.0,204.0,228.0,176.0,289.0,356.0,422.0,405.0,0.2699112497455507
30039,Granite County,Montana,3379.0,118.0,375.0,184.0,626.0,1008.0,1068.0,493.0,1157.0,1729.0,1694.0,1641.0,0.7553658629613155
30041,Hill County,Montana,16484.0,1492.0,3101.0,1560.0,4138.0,3673.0,2520.0,4593.0,7272.0,4619.0,8340.0,8154.0,2.1952862297614963
30043,Jefferson County,Montana,12221.0,569.0,1920.0,752.0,2471.0,3791.0,2718.0,2489.0,4854.0,4878.0,6214.0,5997.0,2.8478853584799917
30045,Judith Basin County,Montana,2007.0,97.0,297.0,104.0,380.0,578.0,551.0,394.0,702.0,911.0,1026.0,984.0,0.41445819518048976
30047,Lake County,Montana,30458.0,1758.0,5324.0,2285.0,6476.0,7716.0,6899.0,7082.0,11972.0,11404.0,15029.0,15557.0,7.890078783788886
30049,Lewis and Clark County,Montana,69432.0,4015.0,10805.0,5450.0,17242.0,18449.0,13471.0,14820.0,30764.0,23848.0,34408.0,35170.0,7.751560036652665
30051,Liberty County,Montana,2337.0,117.0,356.0,181.0,559.0,608.0,516.0,473.0,982.0,882.0,1161.0,1225.0,0.6310009918984587
30053,Lincoln County,Montana,19980.0,833.0,2744.0,978.0,3662.0,5861.0,5902.0,3577.0,6885.0,9518.0,10028.0,10071.0,2.135444756224248
30055,McCone County,Montana,1664.0,93.0,258.0,97.0,337.0,428.0,451.0,351.0,592.0,721.0,843.0,806.0,0.24315640367848662
30057,Madison County,Montana,8600.0,302.0,1015.0,477.0,1830.0,2436.0,2540.0,1317.0,3252.0,4031.0,4557.0,4192.0,0.9253993763708853
30059,Meagher County,Montana,1862.0,87.0,262.0,103.0,340.0,481.0,589.0,349.0,620.0,893.0,939.0,902.0,0.30056934182101486
30061,Mineral County,Montana,4397.0,217.0,583.0,212.0,835.0,1250.0,1300.0,800.0,1525.0,2072.0,2250.0,2172.0,1.3919844106458177
30063,Missoula County,Montana,119600.0,6015.0,16191.0,16438.0,34550.0,27069.0,19337.0,22206.0,63781.0,33613.0,60143.0,59923.0,17.80858434421787
30065,Musselshell County,Montana,4633.0,219.0,636.0,259.0,860.0,1378.0,1281.0,855.0,1668.0,2110.0,2349.0,2277.0,0.9571171544376565
30067,Park County,Montana,16606.0,723.0,2124.0,897.0,4056.0,4866.0,3940.0,2847.0,6994.0,6765.0,8337.0,8275.0,2.287843047836612
30069,Petroleum County,Montana,487.0,14.0,68.0,37.0,82.0,161.0,125.0,82.0,177.0,228.0,270.0,227.0,0.11357149344693707
30071,Phillips County,Montana,3954.0,258.0,681.0,236.0,808.0,1055.0,916.0,939.0,1423.0,1592.0,1990.0,1965.0,0.2969855910903645
30073,Pondera County,Montana,5911.0,451.0,982.0,452.0,1279.0,1531.0,1216.0,1433.0,2361.0,2117.0,2879.0,2979.0,1.4048360647563793
30075,Powder River County,Montana,1682.0,90.0,193.0,118.0,312.0,503.0,466.0,283.0,608.0,791.0,836.0,852.0,0.1969027296386715
30077,Powell County,Montana,6890.0,283.0,719.0,552.0,1830.0,2042.0,1464.0,1002.0,3368.0,2520.0,4334.0,2520.0,1.1436783535225838
30079,Prairie County,Montana,1077.0,64.0,136.0,47.0,200.0,269.0,361.0,200.0,351.0,526.0,547.0,517.0,0.2394514520740698
30081,Ravalli County,Montana,43806.0,2004.0,6211.0,2765.0,8795.0,12403.0,11628.0,8215.0,16697.0,18894.0,21968.0,22181.0,7.073864825139189
30083,Richland County,Montana,10803.0,693.0,2003.0,808.0,2807.0,2832.0,1660.0,2696.0,4912.0,3195.0,5672.0,5271.0,2.0011369151052856
30085,Roosevelt County,Montana,11004.0,1080.0,2604.0,941.0,2708.0,2378.0,1293.0,3684.0,4699.0,2621.0,5492.0,5535.0,1.804632048461467
30087,Rosebud County,Montana,8937.0,730.0,1839.0,722.0,1980.0,2194.0,1472.0,2569.0,3654.0,2714.0,4491.0,4464.0,0.688997994980371
30089,Sanders County,Montana,12113.0,565.0,1544.0,629.0,2003.0,3453.0,3919.0,2109.0,3910.0,6094.0,6112.0,5834.0,1.694266826462618
30091,Sheridan County,Montana,3309.0,194.0,496.0,199.0,733.0,917.0,770.0,690.0,1283.0,1336.0,1698.0,1620.0,0.7623876117368469
30093,Silver Bow County,Montana,34915.0,1945.0,5125.0,3879.0,8293.0,8865.0,6808.0,7070.0,16022.0,11823.0,17620.0,17281.0,18.775863466240157
30095,Stillwater County,Montana,9642.0,419.0,1616.0,610.0,1931.0,2798.0,2268.0,2035.0,3705.0,3902.0,4927.0,4744.0,2.0719661165815313
30097,Sweet Grass County,Montana,3737.0,187.0,578.0,263.0,705.0,979.0,1025.0,765.0,1387.0,1585.0,1879.0,1838.0,0.7776125440944808
30099,Teton County,Montana,6147.0,431.0,1066.0,424.0,1251.0,1548.0,1427.0,1497.0,2340.0,2310.0,3038.0,3112.0,1.044799535019437
30101,Toole County,Montana,4736.0,318.0,665.0,325.0,1250.0,1257.0,921.0,983.0,2117.0,1636.0,2669.0,2040.0,0.9548639639041356
30103,Treasure County,Montana,696.0,56.0,91.0,39.0,139.0,170.0,201.0,147.0,231.0,318.0,349.0,348.0,0.2748281066974809
30105,Valley County,Montana,7396.0,436.0,1234.0,490.0,1603.0,1877.0,1756.0,1670.0,2848.0,2878.0,3717.0,3673.0,0.5796901691280923
30107,Wheatland County,Montana,2126.0,108.0,345.0,191.0,380.0,561.0,541.0,453.0,819.0,854.0,1097.0,1005.0,0.5770574754318533
30109,Wibaux County,Montana,969.0,55.0,141.0,70.0,187.0,266.0,250.0,196.0,362.0,411.0,489.0,465.0,0.4210318285680402
30111,Yellowstone County,Montana,161300.0,9847.0,27731.0,12623.0,43238.0,39776.0,28085.0,37578.0,74202.0,49520.0,79315.0,82034.0,23.648780174952826
31001,Adams County,Nebraska,31363.0,2021.0,5322.0,3367.0,7208.0,7529.0,5916.0,7343.0,13932.0,10088.0,15604.0,15705.0,21.498159058275814
31003,Antelope County,Nebraska,6298.0,414.0,1072.0,446.0,1255.0,1596.0,1515.0,1486.0,2321.0,2491.0,3177.0,3140.0,2.836640897681811
31005,Arthur County,Nebraska,463.0,24.0,93.0,45.0,107.0,95.0,99.0,117.0,198.0,148.0,227.0,241.0,0.2498974868424507
31007,Banner County,Nebraska,745.0,56.0,126.0,42.0,155.0,187.0,179.0,182.0,256.0,307.0,370.0,387.0,0.3854757519662928
31009,Blaine County,Nebraska,465.0,27.0,59.0,32.0,84.0,138.0,125.0,86.0,171.0,208.0,234.0,221.0,0.2526248564669774
31011,Boone County,Nebraska,5192.0,317.0,886.0,349.0,1047.0,1377.0,1216.0,1203.0,1937.0,2052.0,2570.0,2606.0,2.919862309371289
31013,Box Butte County,Nebraska,10783.0,728.0,2010.0,757.0,2532.0,2672.0,2084.0,2738.0,4379.0,3666.0,5370.0,5416.0,3.8718206314902037
31015,Boyd County,Nebraska,1919.0,86.0,269.0,142.0,331.0,496.0,595.0,355.0,641.0,923.0,938.0,956.0,1.3722588228106363
31017,Brown County,Nebraska,2955.0,150.0,487.0,191.0,552.0,777.0,798.0,637.0,1061.0,1257.0,1470.0,1496.0,0.9341521486614396
31019,Buffalo County,Nebraska,49659.0,3292.0,8287.0,7383.0,12647.0,10577.0,7473.0,11579.0,25022.0,13058.0,24889.0,24934.0,19.802772710230204
31021,Burt County,Nebraska,6459.0,356.0,1097.0,419.0,1323.0,1691.0,1573.0,1453.0,2474.0,2532.0,3230.0,3264.0,5.073038938707687
31023,Butler County,Nebraska,8016.0,437.0,1406.0,614.0,1712.0,2139.0,1708.0,1843.0,3232.0,2941.0,4038.0,3952.0,5.291485097110815
31025,Cass County,Nebraska,26248.0,1475.0,4681.0,1903.0,5971.0,7462.0,4756.0,6156.0,11289.0,8803.0,13270.0,12916.0,18.183114631190673
31027,Cedar County,Nebraska,8402.0,539.0,1580.0,606.0,1622.0,2205.0,1850.0,2119.0,3118.0,3165.0,4281.0,4139.0,4.382387022984455
31029,Chase County,Nebraska,3924.0,252.0,720.0,278.0,853.0,987.0,834.0,972.0,1547.0,1405.0,1917.0,1984.0,1.6939103577726153
31031,Cherry County,Nebraska,5689.0,401.0,936.0,373.0,1267.0,1452.0,1260.0,1337.0,2253.0,2099.0,2945.0,2812.0,0.368533300092325
31033,Cheyenne County,Nebraska,8910.0,516.0,1513.0,647.0,2066.0,2334.0,1834.0,2029.0,3720.0,3161.0,4531.0,4480.0,2.8757076882626644
31035,Clay County,Nebraska,6203.0,426.0,1116.0,422.0,1357.0,1614.0,1268.0,1542.0,2450.0,2211.0,3148.0,3071.0,4.184930597496878
31037,Colfax County,Nebraska,10709.0,944.0,2219.0,907.0,2742.0,2415.0,1482.0,3163.0,4810.0,2736.0,5688.0,4989.0,10.044455311019158
31039,Cuming County,Nebraska,8846.0,588.0,1562.0,692.0,1820.0,2206.0,1978.0,2150.0,3454.0,3242.0,4435.0,4383.0,5.986523667948709
31041,Custer County,Nebraska,10777.0,691.0,1909.0,695.0,2329.0,2702.0,2451.0,2600.0,4148.0,4029.0,5370.0,5426.0,1.6155587104617388
31043,Dakota County,Nebraska,20026.0,1769.0,4065.0,1824.0,5032.0,4550.0,2786.0,5834.0,9045.0,5147.0,10152.0,9948.0,29.259698919918964
31045,Dawes County,Nebraska,8589.0,395.0,1102.0,1887.0,1696.0,1873.0,1636.0,1497.0,4372.0,2720.0,4219.0,4338.0,2.374701532034007
31047,Dawson County,Nebraska,23595.0,1913.0,4479.0,1953.0,5801.0,5399.0,4050.0,6392.0,10352.0,6851.0,12252.0,11319.0,8.99238339752523
31049,Deuel County,Nebraska,1794.0,83.0,307.0,100.0,359.0,525.0,420.0,390.0,664.0,740.0,909.0,907.0,1.5747769233685425
31051,Dixon County,Nebraska,5636.0,412.0,1031.0,444.0,1138.0,1444.0,1167.0,1443.0,2211.0,1982.0,2867.0,2769.0,4.570520302508661
31053,Dodge County,Nebraska,36565.0,2433.0,6404.0,3350.0,8326.0,8955.0,7097.0,8837.0,15783.0,11945.0,18144.0,18300.0,26.68453398549473
31055,Douglas County,Nebraska,571327.0,42023.0,103664.0,51737.0,165449.0,131684.0,76770.0,145687.0,282563.0,143077.0,281492.0,289368.0,675.8068578074204
31057,Dundy County,Nebraska,1693.0,75.0,231.0,134.0,319.0,491.0,443.0,306.0,649.0,738.0,846.0,840.0,0.7107603552186466
31059,Fillmore County,Nebraska,5462.0,286.0,801.0,350.0,1260.0,1501.0,1264.0,1087.0,2227.0,2148.0,2740.0,2744.0,3.665272980727434
31061,Franklin County,Nebraska,2979.0,175.0,421.0,185.0,570.0,785.0,843.0,596.0,1042.0,1341.0,1458.0,1487.0,1.9975111775133267
31063,Frontier County,Nebraska,2627.0,134.0,371.0,294.0,510.0,683.0,635.0,505.0,1091.0,1031.0,1334.0,1297.0,1.0406914579060698
31065,Furnas County,Nebraska,4676.0,270.0,769.0,309.0,925.0,1218.0,1185.0,1039.0,1759.0,1878.0,2332.0,2358.0,2.5105470060888853
31067,Gage County,Nebraska,21513.0,1222.0,3667.0,1499.0,4736.0,5841.0,4548.0,4889.0,8765.0,7859.0,10759.0,10783.0,9.755245059664208
31069,Garden County,Nebraska,1837.0,90.0,262.0,100.0,338.0,515.0,532.0,352.0,643.0,842.0,954.0,868.0,0.41588523850914627
31071,Garfield County,Nebraska,1969.0,105.0,253.0,150.0,360.0,526.0,575.0,358.0,695.0,916.0,977.0,993.0,1.3353150801630298
31073,Gosper County,Nebraska,1990.0,108.0,320.0,133.0,395.0,547.0,487.0,428.0,743.0,819.0,1014.0,964.0,1.6770375610493184
31075,Grant County,Nebraska,623.0,53.0,101.0,27.0,135.0,165.0,142.0,154.0,212.0,257.0,324.0,307.0,0.3096296145046988
31077,Greeley County,Nebraska,2356.0,154.0,387.0,169.0,481.0,568.0,597.0,541.0,866.0,949.0,1169.0,1199.0,1.5964177318470356
31079,Hall County,Nebraska,61353.0,4779.0,12139.0,4957.0,15647.0,14568.0,9263.0,16918.0,27600.0,16835.0,31006.0,30448.0,43.35452991769953
31081,Hamilton County,Nebraska,9324.0,616.0,1635.0,709.0,2058.0,2402.0,1904.0,2251.0,3861.0,3212.0,4684.0,4601.0,6.643348518118072
31083,Harlan County,Nebraska,3380.0,166.0,541.0,200.0,618.0,932.0,923.0,707.0,1191.0,1482.0,1740.0,1632.0,2.357912586893936
31085,Hayes County,Nebraska,922.0,75.0,141.0,56.0,169.0,223.0,258.0,216.0,283.0,423.0,463.0,448.0,0.49923611621951247
31087,Hitchcock County,Nebraska,2762.0,149.0,478.0,145.0,574.0,685.0,731.0,627.0,998.0,1137.0,1380.0,1379.0,1.5021133546588072
31089,Holt County,Nebraska,10067.0,685.0,1862.0,695.0,2027.0,2584.0,2214.0,2547.0,3696.0,3824.0,5074.0,5010.0,1.6112152375519024
31091,Hooker County,Nebraska,682.0,38.0,105.0,42.0,140.0,146.0,211.0,143.0,238.0,301.0,320.0,348.0,0.3651362086525185
31093,Howard County,Nebraska,6445.0,404.0,1151.0,382.0,1428.0,1685.0,1395.0,1555.0,2571.0,2319.0,3265.0,3158.0,4.370740668290656
31095,Jefferson County,Nebraska,7046.0,376.0,1140.0,463.0,1474.0,1869.0,1724.0,1516.0,2701.0,2829.0,3448.0,3572.0,4.771332850609341
31097,Johnson County,Nebraska,5071.0,244.0,707.0,380.0,1403.0,1372.0,965.0,951.0,2417.0,1703.0,2985.0,2065.0,5.206240799180858
31099,Kearney County,Nebraska,6495.0,416.0,1192.0,463.0,1474.0,1663.0,1287.0,1608.0,2676.0,2211.0,3306.0,3301.0,4.857659939738047
31101,Keith County,Nebraska,8034.0,443.0,1205.0,490.0,1559.0,2160.0,2177.0,1648.0,2918.0,3468.0,4039.0,3982.0,2.9219519307374755
31103,Keya Paha County,Nebraska,806.0,33.0,114.0,49.0,130.0,217.0,263.0,147.0,250.0,409.0,396.0,388.0,0.4025456133549204
31105,Kimball County,Nebraska,3632.0,212.0,555.0,252.0,723.0,985.0,905.0,767.0,1387.0,1478.0,1793.0,1804.0,1.473267165500299
31107,Knox County,Nebraska,8332.0,525.0,1502.0,563.0,1540.0,2087.0,2115.0,2027.0,2938.0,3367.0,4116.0,4221.0,2.9022698562328615
31109,Lancaster County,Nebraska,319090.0,19724.0,52465.0,47298.0,84583.0,69118.0,45902.0,72189.0,165449.0,81452.0,159879.0,158524.0,147.0943781685726
31111,Lincoln County,Nebraska,34914.0,2096.0,6062.0,2559.0,8352.0,8833.0,7012.0,8158.0,14913.0,11843.0,17256.0,17600.0,5.257283122604403
31113,Logan County,Nebraska,748.0,42.0,133.0,50.0,166.0,188.0,169.0,175.0,296.0,277.0,388.0,362.0,0.5060879617941099
31115,Loup County,Nebraska,664.0,38.0,101.0,55.0,107.0,189.0,174.0,139.0,229.0,296.0,334.0,325.0,0.45494606401668986
31117,McPherson County,Nebraska,494.0,14.0,76.0,44.0,73.0,168.0,119.0,90.0,190.0,214.0,245.0,248.0,0.22204905991485058
31119,Madison County,Nebraska,35099.0,2562.0,6395.0,3232.0,8697.0,8520.0,5693.0,8957.0,15581.0,10561.0,17390.0,17669.0,23.666215589905608
31121,Merrick County,Nebraska,7755.0,451.0,1289.0,560.0,1728.0,2119.0,1608.0,1740.0,3237.0,2778.0,3926.0,3892.0,6.162830644585818
31123,Morrill County,Nebraska,4642.0,253.0,784.0,343.0,1056.0,1201.0,1005.0,1037.0,1920.0,1685.0,2358.0,2266.0,1.258771900931856
31125,Nance County,Nebraska,3519.0,201.0,575.0,241.0,750.0,985.0,767.0,776.0,1355.0,1388.0,1739.0,1743.0,3.076516266877807
31127,Nemaha County,Nebraska,6972.0,449.0,1109.0,830.0,1561.0,1604.0,1419.0,1558.0,3068.0,2346.0,3448.0,3495.0,6.607900581083916
31129,Nuckolls County,Nebraska,4148.0,203.0,611.0,272.0,810.0,1123.0,1129.0,814.0,1507.0,1827.0,2065.0,2087.0,2.7845557023908944
31131,Otoe County,Nebraska,16012.0,1039.0,2804.0,1172.0,3555.0,4276.0,3166.0,3843.0,6615.0,5554.0,7949.0,8044.0,10.041631146533959
31133,Pawnee County,Nebraska,2613.0,168.0,397.0,170.0,459.0,669.0,750.0,565.0,898.0,1150.0,1300.0,1339.0,2.3403950405185796
31135,Perkins County,Nebraska,2891.0,185.0,528.0,202.0,631.0,659.0,686.0,713.0,1106.0,1072.0,1484.0,1400.0,1.263643931453283
31137,Phelps County,Nebraska,9034.0,561.0,1569.0,708.0,1993.0,2290.0,1913.0,2130.0,3746.0,3158.0,4490.0,4501.0,6.461864178404434
31139,Pierce County,Nebraska,7148.0,460.0,1334.0,509.0,1555.0,1887.0,1403.0,1794.0,2866.0,2488.0,3597.0,3539.0,4.814417027462029
31141,Platte County,Nebraska,33470.0,2418.0,6399.0,2715.0,7986.0,8047.0,5905.0,8817.0,14272.0,10381.0,16878.0,16535.0,19.170512552904313
31143,Polk County,Nebraska,5213.0,276.0,895.0,377.0,1013.0,1420.0,1232.0,1171.0,2032.0,2010.0,2591.0,2563.0,4.591698024471735
31145,Red Willow County,Nebraska,10724.0,657.0,1721.0,986.0,2404.0,2697.0,2259.0,2378.0,4513.0,3833.0,5349.0,5371.0,5.774792374539817
31147,Richardson County,Nebraska,7865.0,435.0,1249.0,508.0,1549.0,2167.0,1957.0,1684.0,2938.0,3243.0,3934.0,3920.0,5.502842599168496
31149,Rock County,Nebraska,1357.0,82.0,207.0,71.0,282.0,353.0,362.0,289.0,458.0,610.0,680.0,690.0,0.5196314637949562
31151,Saline County,Nebraska,14224.0,979.0,2703.0,1723.0,3237.0,3394.0,2188.0,3682.0,6658.0,3884.0,7265.0,6929.0,9.566775852988824
31153,Sarpy County,Nebraska,187196.0,13262.0,37671.0,15677.0,53801.0,44123.0,22662.0,50933.0,92344.0,43919.0,93652.0,93241.0,303.4897685317082
31155,Saunders County,Nebraska,21578.0,1370.0,3892.0,1517.0,4904.0,5812.0,4083.0,5262.0,8964.0,7352.0,10950.0,10612.0,11.104154121435325
31157,Scotts Bluff County,Nebraska,35618.0,2345.0,6470.0,2870.0,8412.0,8533.0,6988.0,8815.0,15054.0,11749.0,17275.0,18307.0,18.598707577491833
31159,Seward County,Nebraska,17284.0,1014.0,3060.0,2296.0,3805.0,4140.0,2969.0,4074.0,7954.0,5256.0,8848.0,8470.0,11.678412545625894
31161,Sheridan County,Nebraska,5246.0,324.0,831.0,375.0,1029.0,1286.0,1401.0,1155.0,1956.0,2135.0,2586.0,2643.0,0.8297932101239872
31163,Sherman County,Nebraska,3001.0,155.0,485.0,174.0,533.0,812.0,842.0,640.0,1050.0,1311.0,1472.0,1512.0,2.047780315623486
31165,Sioux County,Nebraska,1166.0,53.0,149.0,91.0,201.0,316.0,356.0,202.0,402.0,562.0,602.0,556.0,0.21783297727944712
31167,Stanton County,Nebraska,5920.0,374.0,1069.0,440.0,1343.0,1585.0,1109.0,1443.0,2473.0,2004.0,3019.0,2913.0,5.3453690771072475
31169,Thayer County,Nebraska,5003.0,306.0,859.0,329.0,970.0,1261.0,1278.0,1165.0,1859.0,1979.0,2471.0,2505.0,3.366409233748178
31171,Thomas County,Nebraska,722.0,39.0,124.0,44.0,148.0,176.0,191.0,163.0,271.0,288.0,363.0,360.0,0.3910304111960174
31173,Thurston County,Nebraska,7224.0,766.0,1819.0,719.0,1630.0,1436.0,854.0,2585.0,3009.0,1630.0,3560.0,3674.0,7.086679560532202
31175,Valley County,Nebraska,4158.0,234.0,716.0,257.0,842.0,1036.0,1073.0,950.0,1572.0,1636.0,2048.0,2069.0,2.8258747501235715
31177,Washington County,Nebraska,20729.0,1148.0,3858.0,1474.0,4687.0,5699.0,3863.0,5006.0,8781.0,6942.0,10357.0,10326.0,20.524065563423967
31179,Wayne County,Nebraska,9385.0,499.0,1343.0,2072.0,1896.0,2009.0,1566.0,1842.0,4849.0,2694.0,4735.0,4678.0,8.181165863906292
31181,Webster County,Nebraska,3487.0,185.0,575.0,247.0,714.0,950.0,816.0,760.0,1361.0,1366.0,1726.0,1739.0,2.34181191002865
31183,Wheeler County,Nebraska,783.0,44.0,106.0,41.0,140.0,229.0,223.0,150.0,255.0,378.0,402.0,378.0,0.5256028798446342
31185,York County,Nebraska,13679.0,868.0,2309.0,1249.0,3101.0,3292.0,2860.0,3177.0,5762.0,4740.0,6700.0,6912.0,9.225154440307392
32001,Churchill County,Nevada,24909.0,1650.0,4048.0,1963.0,6302.0,6187.0,4759.0,5698.0,10993.0,8218.0,12690.0,12358.0,1.9505677388403624
32003,Clark County,Nevada,2266715.0,139473.0,381325.0,184657.0,651089.0,567512.0,342659.0,520798.0,1133186.0,612731.0,1134237.0,1141647.0,110.89993573793664
32005,Douglas County,Nevada,48905.0,1639.0,6179.0,2689.0,9645.0,14252.0,14501.0,7818.0,17705.0,23382.0,24610.0,24388.0,26.605260372931458
32007,Elko County,Nevada,52778.0,3985.0,10391.0,4402.0,14852.0,12928.0,6220.0,14376.0,25598.0,12804.0,27494.0,25386.0,1.1868752444937591
32009,Esmeralda County,Nevada,873.0,29.0,94.0,33.0,179.0,226.0,312.0,123.0,311.0,439.0,484.0,386.0,0.09410318969430614
32011,Eureka County,Nevada,2029.0,87.0,409.0,120.0,474.0,607.0,332.0,496.0,861.0,672.0,1113.0,965.0,0.1876105253630496
32013,Humboldt County,Nevada,16831.0,1176.0,3344.0,1291.0,4441.0,4152.0,2427.0,4520.0,7674.0,4637.0,8775.0,8109.0,0.674061457343798
32015,Lander County,Nevada,5532.0,415.0,1033.0,384.0,1404.0,1411.0,885.0,1448.0,2476.0,1608.0,2848.0,2668.0,0.38904756304864085
32017,Lincoln County,Nevada,5183.0,270.0,752.0,418.0,1177.0,1255.0,1311.0,1022.0,2172.0,1989.0,2777.0,2402.0,0.18819664458811727
32019,Lyon County,Nevada,57510.0,3271.0,9055.0,3768.0,14140.0,15085.0,12191.0,12326.0,24591.0,20593.0,29407.0,28092.0,11.095519495641541
32021,Mineral County,Nevada,4505.0,270.0,615.0,291.0,998.0,1186.0,1145.0,885.0,1733.0,1887.0,2257.0,2259.0,0.46348617850068974
32023,Nye County,Nevada,46523.0,1985.0,5735.0,2867.0,8738.0,13102.0,14096.0,7720.0,16586.0,22217.0,23992.0,22853.0,0.9879395288531952
32027,Pershing County,Nevada,6725.0,296.0,794.0,533.0,2019.0,1980.0,1103.0,1090.0,3624.0,2011.0,4246.0,2382.0,0.4301331949172174
32029,Storey County,Nevada,4123.0,88.0,411.0,210.0,751.0,1336.0,1327.0,499.0,1450.0,2174.0,2146.0,2047.0,6.030591904116567
32031,Washoe County,Nevada,471519.0,27264.0,73266.0,41633.0,130860.0,119119.0,79377.0,100530.0,229603.0,141386.0,238305.0,234076.0,28.89103733184341
32033,White Pine County,Nevada,9580.0,518.0,1424.0,720.0,2713.0,2451.0,1754.0,1942.0,4577.0,3061.0,5468.0,4010.0,0.41679167182842997
32510,Carson City,Nevada,55916.0,3159.0,8189.0,4241.0,13839.0,14915.0,11573.0,11348.0,24929.0,19639.0,28656.0,27238.0,149.23952511938268
33001,Belknap County,New Hampshire,61303.0,2650.0,8559.0,4158.0,13321.0,18639.0,13976.0,11209.0,25411.0,24683.0,30289.0,31109.0,58.90149996792091
33003,Carroll County,New Hampshire,48910.0,1779.0,5716.0,2872.0,8958.0,15418.0,14167.0,7495.0,17944.0,23471.0,24096.0,24649.0,20.26508037744092
33005,Cheshire County,New Hampshire,76085.0,3413.0,10106.0,8257.0,17372.0,21203.0,15734.0,13519.0,34897.0,27669.0,37129.0,38751.0,41.568160729257016
33007,Coos County,New Hampshire,31563.0,1266.0,3806.0,2156.0,6997.0,9692.0,7646.0,5072.0,13412.0,13079.0,16406.0,15015.0,6.79079737371072
33009,Grafton County,New Hampshire,89886.0,3595.0,10747.0,11695.0,20363.0,24305.0,19181.0,14342.0,42480.0,33064.0,44631.0,45738.0,20.312074343224353
33011,Hillsborough County,New Hampshire,417025.0,21638.0,62465.0,35149.0,109660.0,120463.0,67650.0,84103.0,202803.0,130119.0,207835.0,209903.0,183.69267209937288
33013,Merrimack County,New Hampshire,151391.0,7048.0,21555.0,13613.0,36977.0,43925.0,28273.0,28603.0,70808.0,51980.0,74623.0,76983.0,62.658224085691465
33015,Rockingham County,New Hampshire,309769.0,14266.0,44841.0,22875.0,73351.0,96903.0,57533.0,59107.0,141422.0,109240.0,153353.0,156294.0,171.9942665609162
33017,Strafford County,New Hampshire,130633.0,5936.0,17845.0,20115.0,32510.0,34054.0,20173.0,23781.0,68649.0,38203.0,64220.0,66496.0,137.2253001245775
33019,Sullivan County,New Hampshire,43146.0,2030.0,5992.0,2801.0,9807.0,12985.0,9531.0,8022.0,18454.0,16670.0,21387.0,21876.0,30.99053151274057
34001,Atlantic County,New Jersey,263670.0,14120.0,41417.0,23475.0,60923.0,74708.0,49027.0,55537.0,119135.0,88998.0,127548.0,136105.0,183.26037794008695
34003,Bergen County,New Jersey,932202.0,49076.0,147233.0,75073.0,230541.0,265611.0,164668.0,196309.0,438361.0,297532.0,452968.0,479288.0,1546.1685699120007
34005,Burlington County,New Jersey,445349.0,22732.0,69427.0,36638.0,111636.0,127551.0,77365.0,92159.0,209754.0,143436.0,219631.0,226529.0,215.11898859353866
34007,Camden County,New Jersey,506471.0,30362.0,83861.0,41080.0,135638.0,134000.0,81530.0,114223.0,242530.0,149718.0,244439.0,262064.0,883.4384085486179
